customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_type,internet_service,internet_type,service_type_phone_internet,contract_type,contract_description,payment_type,monthly_charges,total_charges,churn,monthly_tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date_today_tenure,average_monthly_charges
4475-NVTLU,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Electronic check,$19.20,$903.70,No,47,0,0,1,0,0,3,20211214,$19.20
4476-OSWTN,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Mailed check,$110.55,"$7,610.10",No,69,0,0,1,1,1,1,20220104,$110.55
4480-MBMLB,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$104.80,"$3,886.45",No,37,1,0,1,1,1,0,20211204,$104.80
4480-QQRHC,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$74.05,$600.15,No,8,1,0,1,1,1,0,20211105,$74.05
4482-EWFMI,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.70,$135.20,No,2,1,0,1,1,1,0,20211029,$69.70
4482-FTFFX,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$56.15,$291.45,No,5,0,0,1,1,1,0,20211102,$56.15
4484-CGXFK,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$55.30,$196.15,Yes,4,1,1,1,1,1,0,20211031,$55.30
4484-GLZOU,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$105.05,"$5,624.85",Yes,54,1,1,1,1,1,1,20211220,$105.05
4486-EFAEB,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Electronic check,$20.40,$251.65,No,12,0,0,1,0,0,0,20211109,$20.40
4487-ZYJZK,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Credit card (automatic),$19.60,$763.10,No,39,1,0,1,0,0,3,20211205,$19.60
4488-KQFDT,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$103.95,"$6,423.00",No,62,1,0,1,1,1,0,20211228,$103.95
4488-PSYCG,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Bank transfer (automatic),$20.25,$327.45,Yes,16,0,1,1,0,0,0,20211113,$20.25
4489-SNOJF,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$72.25,"$2,568.55",Yes,36,1,1,1,1,1,3,20211202,$72.25
4495-LHSSK,Female,0,No,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Mailed check,$57.65,$992.70,No,17,1,0,1,1,1,2,20211114,$57.65
4500-HKANN,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Mailed check,$59.70,"$1,414.20",No,24,0,0,1,1,1,3,20211120,$59.70
4501-EQDRN,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$69.70,$69.70,Yes,1,1,1,1,1,1,0,20211029,$69.70
4501-UYKBC,Female,1,No,No,2,Two or More Lines,1,DSL,3,1,1 Year,Credit card (automatic),$69.10,"$3,255.35",No,47,1,0,1,1,1,0,20211214,$69.10
4501-VCPFK,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$35.75,"$1,022.50",No,29,0,0,0,1,0,0,20211125,$35.75
4503-BDXBD,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.95,$815.50,Yes,11,0,1,1,1,1,0,20211107,$74.95
4504-YOULA,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Credit card (automatic),$59.45,"$2,136.90",No,36,1,0,1,1,1,3,20211202,$59.45
4505-EXZHB,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.40,$434.10,Yes,6,1,1,1,1,1,0,20211102,$74.40
4508-OEBEY,Male,0,Yes,No,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$75.50,"$2,424.45",No,32,0,0,1,1,1,1,20211129,$75.50
4510-HIMLV,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.80,$69.80,Yes,1,0,1,1,1,1,0,20211029,$69.80
4510-PYUSH,Female,1,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$57.15,"$2,250.65",Yes,39,1,1,1,1,1,0,20211206,$57.15
4512-ZUIYL,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$70.00,$153.05,Yes,2,1,1,1,1,1,0,20211030,$70.00
4513-CXYIX,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$80.70,"$5,676.00",No,70,1,0,1,1,1,1,20220106,$80.70
4514-GFCFI,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$84.75,"$1,350.15",Yes,16,1,1,1,1,1,0,20211112,$84.75
4518-FZBSX,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$20.25,$854.90,No,42,0,0,1,0,0,3,20211209,$20.25
4521-WFJAI,Male,0,No,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$25.95,"$1,444.05",No,56,0,0,1,0,0,0,20211222,$25.95
4521-YEEHE,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$88.85,"$1,594.75",No,18,1,0,1,1,1,1,20211114,$88.85
4522-AKYLR,Female,1,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$54.80,$731.30,No,13,1,0,1,1,1,0,20211110,$54.80
4522-XRWWI,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Credit card (automatic),$80.45,"$3,375.90",No,42,0,0,1,1,1,1,20211208,$80.45
4523-WXCEF,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$101.10,"$6,039.90",Yes,60,1,1,1,1,1,1,20211226,$101.10
4524-QCSSM,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Bank transfer (automatic),$44.65,"$1,156.55",No,26,0,0,0,1,0,0,20211122,$44.65
4525-VZCZG,Male,0,No,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Electronic check,$105.85,"$5,826.65",No,55,0,0,1,1,1,2,20211222,$105.85
4526-EXKKN,Male,0,No,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Mailed check,$24.60,$973.95,No,40,0,0,1,0,0,0,20211206,$24.60
4526-RMTLL,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$76.15,$645.80,No,8,0,0,1,1,1,3,20211105,$76.15
4526-ZJJTM,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$88.40,"$2,191.15",No,25,1,0,1,1,1,1,20211121,$88.40
4529-CKBCL,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$80.20,$146.05,Yes,2,1,1,1,1,1,0,20211029,$80.20
4530-NDRKU,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Electronic check,$19.05,$761.85,No,40,1,0,1,0,0,3,20211206,$19.05
4531-AUZNK,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Mailed check,$95.15,"$5,000.05",No,53,1,0,1,1,1,3,20211219,$95.15
4534-WGCIR,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Credit card (automatic),$25.15,"$1,509.90",No,60,1,0,1,0,0,3,20211227,$25.15
4536-PLEQY,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$85.05,$999.80,No,12,0,0,1,1,1,1,20211108,$85.05
4537-CIBHB,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$20.25,$172.35,No,9,1,0,1,0,0,3,20211105,$20.25
4537-DKTAL,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$45.55,$84.40,No,2,1,0,1,1,1,0,20211029,$45.55
4538-WNTMJ,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1,1 Year,Mailed check,$24.95,"$1,165.90",No,47,1,0,1,0,0,3,20211213,$24.95
4541-RMRLG,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Electronic check,$19.25,$112.30,Yes,6,0,1,1,0,0,0,20211102,$19.25
4544-RXFMG,Male,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Mailed check,$43.45,$345.50,No,8,0,0,1,1,1,3,20211104,$43.45
4546-FOKWR,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$74.75,"$1,129.35",No,15,1,0,1,1,1,0,20211112,$74.75
4547-FZJWE,Male,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$59.45,"$3,157.00",No,53,0,0,1,1,1,3,20211220,$59.45
4547-KQRTM,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$80.05,$830.70,Yes,10,1,1,1,1,1,0,20211107,$80.05
4547-LYTDD,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$72.65,"$1,194.30",Yes,16,1,1,1,1,1,0,20211113,$72.65
4548-SDBKE,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$85.20,$474.80,Yes,6,1,1,1,1,1,0,20211102,$85.20
4549-ZDQYY,Female,0,No,No,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$57.95,"$3,042.25",No,52,1,0,1,1,1,0,20211219,$57.95
4550-EVXNY,Female,0,No,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.65,$69.65,Yes,1,1,1,1,1,1,2,20211029,$69.65
4550-VBOFE,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$102.95,"$7,101.50",Yes,69,0,1,1,1,1,1,20220104,$102.95
4553-DVPZG,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$101.35,"$6,164.70",No,61,1,0,1,1,1,1,20211227,$101.35
4554-YGZIH,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$90.05,"$4,547.25",Yes,50,0,1,1,1,1,1,20211217,$90.05
4558-CGYCZ,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.75,$78.30,No,4,0,0,1,0,0,0,20211031,$19.75
4558-FANTW,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$91.85,"$1,574.45",Yes,17,1,1,1,1,1,3,20211114,$91.85
4559-UWIHT,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$82.65,"$1,185.00",No,14,0,0,1,1,1,1,20211111,$82.65
4560-WQAQW,Female,0,No,No,2,Two or More Lines,1,DSL,3,1,1 Year,Bank transfer (automatic),$68.70,"$4,070.95",No,59,1,0,1,1,1,0,20211226,$68.70
4565-EVZMJ,Female,0,No,No,1,One Line,1,DSL,3,1,1 Year,Mailed check,$58.90,"$2,813.05",No,48,1,0,1,1,1,0,20211214,$58.90
4565-NLZBV,Female,0,Yes,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$24.65,"$1,710.15",No,69,1,0,1,0,0,1,20220105,$24.65
4566-GOLUK,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$107.35,"$5,118.95",Yes,48,0,1,1,1,1,3,20211214,$107.35
4566-NECEV,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$96.55,$500.10,No,5,0,0,1,1,1,0,20211102,$96.55
4566-QVRRW,Female,0,Yes,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$44.05,$483.70,Yes,11,1,1,1,1,1,1,20211107,$44.05
4567-AKPIA,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$109.10,"$4,454.25",No,41,1,0,1,1,1,3,20211207,$109.10
4568-KNYWR,Male,0,No,No,1,One Line,1,DSL,3,2,2 Year,Credit card (automatic),$63.25,"$3,342.45",No,53,0,0,1,1,1,0,20211219,$63.25
4568-TTZRT,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$20.40,$181.80,No,9,0,0,1,0,0,0,20211105,$20.40
4570-QHXHL,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$43.75,$405.70,No,9,1,0,1,1,1,0,20211106,$43.75
4572-DVCGN,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$80.25,$846.00,Yes,11,1,1,1,1,1,0,20211107,$80.25
4573-JKNAE,Male,0,No,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$19.35,$212.30,No,11,0,0,1,0,0,2,20211107,$19.35
4576-CSAJH,Male,0,No,No,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$55.15,"$1,193.05",Yes,22,0,1,1,1,1,0,20211118,$55.15
4578-PHJYZ,Male,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Electronic check,$68.75,"$3,482.85",No,51,0,0,1,1,1,3,20211217,$68.75
4580-TMHJU,Female,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$56.15,"$2,499.30",Yes,45,1,1,1,1,1,3,20211211,$56.15
4581-LNWUM,Female,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$49.15,$649.40,No,13,1,0,0,1,0,0,20211110,$49.15
4581-SSPWD,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$75.80,$246.30,Yes,3,1,1,1,1,1,0,20211031,$75.80
4583-PARNH,Male,1,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$91.55,"$1,540.05",No,17,0,0,1,1,1,1,20211113,$91.55
4584-LBNMK,Male,1,Yes,No,2,Two or More Lines,0,No Internet Service,1,1,1 Year,Credit card (automatic),$24.70,"$1,174.35",No,48,0,0,1,0,0,1,20211214,$24.70
4585-HETAI,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$73.75,$325.45,Yes,4,1,1,1,1,1,3,20211101,$73.75
4587-NUKOX,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$79.10,$246.50,Yes,3,1,1,1,1,1,0,20211031,$79.10
4587-VVTOX,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$105.30,$545.20,Yes,5,1,1,1,1,1,1,20211102,$105.30
4588-YBNIB,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.60,$19.60,Yes,1,1,1,1,0,0,0,20211029,$19.60
4589-IUAJB,Male,0,Yes,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$24.25,"$1,724.15",No,71,0,0,1,0,0,1,20220107,$24.25
4592-IWTJI,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,0,Month-to-Month,Credit card (automatic),$29.70,$91.70,Yes,3,1,1,0,1,0,3,20211031,$29.70
4597-ELFTS,Male,0,No,No,2,Two or More Lines,0,No Internet Service,1,1,1 Year,Electronic check,$24.90,"$1,334.00",Yes,54,0,1,1,0,0,0,20211220,$24.90
4597-NUCQV,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$101.25,"$2,440.15",Yes,24,0,1,1,1,1,0,20211121,$101.25
4598-XLKNJ,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$98.50,"$2,514.50",Yes,26,1,1,1,1,1,1,20211122,$98.50
4598-ZADCK,Female,0,No,No,0,No Phone Service,1,DSL,2,1,1 Year,Electronic check,$53.60,"$2,879.20",No,54,1,0,0,1,0,0,20211220,$53.60
4603-JANFB,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.85,$69.85,Yes,1,0,1,1,1,1,0,20211029,$69.85
4607-CHPCA,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Electronic check,$90.40,"$2,178.60",Yes,24,0,1,1,1,1,3,20211121,$90.40
4608-LCIMN,Male,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$44.65,$369.15,No,8,0,0,1,1,1,3,20211105,$44.65
4609-KNNWG,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.90,$550.10,No,28,1,0,1,0,0,3,20211124,$19.90
4611-ANLQC,Female,0,Yes,No,0,No Phone Service,1,DSL,2,1,1 Year,Electronic check,$50.05,"$2,911.50",No,58,1,0,0,1,0,1,20211225,$50.05
4612-SSVHJ,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$81.45,"$1,671.60",No,21,1,0,1,1,1,0,20211117,$81.45
4612-THJBS,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$104.75,"$5,510.65",Yes,53,1,1,1,1,1,0,20211219,$104.75
4614-NUVZD,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$81.10,$81.10,Yes,1,1,1,1,1,1,0,20211029,$81.10
4615-PIVVU,Female,0,No,No,1,One Line,1,DSL,3,2,2 Year,Credit card (automatic),$66.50,"$2,762.75",No,42,1,0,1,1,1,0,20211208,$66.50
4616-EWBNJ,Female,0,No,No,1,One Line,0,No Internet Service,1,1,1 Year,Bank transfer (automatic),$20.10,$318.60,No,16,1,0,1,0,0,0,20211112,$20.10
4616-ULAOA,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$110.80,"$7,245.90",No,65,1,0,1,1,1,3,20220101,$110.80
4619-EVPHY,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$91.00,"$1,859.50",No,20,1,0,1,1,1,1,20211117,$91.00
4622-YNKIJ,Male,0,No,No,1,One Line,2,Fiber Optic,3,2,2 Year,Electronic check,$88.95,"$3,027.65",No,34,0,0,1,1,1,0,20211201,$88.95
4623-ZKHLY,Male,0,Yes,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Bank transfer (automatic),$20.45,$471.55,No,23,0,0,1,0,0,1,20211120,$20.45
4625-EWPTF,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$30.45,$226.45,Yes,7,0,1,0,1,0,0,20211104,$30.45
4625-LAMOB,Male,0,No,No,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$20.40,$905.55,No,44,0,0,1,0,0,0,20211211,$20.40
4625-XMOYM,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$26.25,"$1,988.05",No,76,1,0,1,0,0,3,20220111,$26.25
4626-GYCZP,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$93.85,$635.60,Yes,7,0,1,1,1,1,0,20211103,$93.85
4626-OZDTJ,Female,0,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Credit card (automatic),$78.65,"$3,950.85",No,50,1,0,1,1,1,1,20211217,$78.65
4627-MIHJH,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$110.25,"$7,467.55",No,68,1,0,1,1,1,0,20220103,$110.25
4628-CTTLA,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$39.30,"$2,111.45",Yes,54,0,1,0,1,0,0,20211220,$39.30
4628-WQCQQ,Male,0,No,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Electronic check,$85.15,"$3,030.60",Yes,36,0,1,1,1,1,2,20211202,$85.15
4629-NRXKX,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$70.40,$147.15,Yes,2,1,1,1,1,1,3,20211030,$70.40
4631-OACRM,Male,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$79.40,"$1,156.10",Yes,15,0,1,1,1,1,0,20211111,$79.40
4632-PAOYU,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.95,$433.50,No,22,0,0,1,0,0,3,20211118,$19.95
4632-XJMEX,Male,0,No,Yes,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$62.85,"$3,419.50",No,54,0,0,1,1,1,2,20211221,$62.85
4633-MKHYU,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$88.40,$788.60,No,9,1,0,1,1,1,0,20211105,$88.40
4634-JLRJT,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$20.35,$20.35,No,1,1,0,1,0,0,0,20211029,$20.35
4635-EJYPD,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$18.95,$613.95,No,32,0,0,1,0,0,3,20211129,$18.95
4636-JGAAI,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$88.85,"$3,000.25",No,34,0,0,1,1,1,1,20211130,$88.85
4636-OLWOE,Male,0,No,Yes,1,One Line,1,DSL,3,1,1 Year,Electronic check,$61.00,"$3,283.05",No,54,0,0,1,1,1,2,20211220,$61.00
4636-QRJKY,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$80.50,$502.85,Yes,6,1,1,1,1,1,3,20211103,$80.50
4636-TVXVG,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Bank transfer (automatic),$19.95,"$1,244.80",No,62,0,0,1,0,0,3,20211229,$19.95
4640-UHDOS,Female,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$55.95,$734.35,Yes,13,1,1,1,1,1,3,20211110,$55.95
4641-FROLU,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.30,$602.90,No,31,1,0,1,0,0,3,20211128,$19.30
4644-OBGFZ,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.50,"$1,026.35",No,53,0,0,1,0,0,3,20211219,$19.50
4644-PIZRT,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,1,1 Year,Bank transfer (automatic),$70.35,"$1,201.65",No,17,0,0,1,1,1,3,20211114,$70.35
4646-QZXTF,Female,0,Yes,No,1,One Line,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$81.25,$580.10,No,7,1,0,1,1,1,1,20211104,$81.25
4647-MUZON,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$95.95,"$1,745.50",No,18,1,0,1,1,1,1,20211115,$95.95
4647-XXZAM,Female,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$45.50,$285.20,No,6,1,0,1,1,1,3,20211103,$45.50
4648-YPBTM,Male,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Bank transfer (automatic),$73.90,"$3,958.25",No,54,0,0,1,1,1,0,20211220,$73.90
4652-NNHNY,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$73.85,"$1,284.20",Yes,17,0,1,1,1,1,1,20211114,$73.85
4652-ODEVH,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Mailed check,$24.45,"$1,088.25",No,45,0,0,1,0,0,3,20211211,$24.45
4654-DLAMQ,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$97.00,"$6,430.90",No,66,1,0,1,1,1,1,20220102,$97.00
4654-GGUII,Female,0,No,No,0,No Phone Service,1,DSL,2,1,1 Year,Mailed check,$40.20,$711.95,No,18,1,0,0,1,0,0,20211114,$40.20
4654-ULTTN,Male,0,Yes,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$74.80,"$5,315.80",No,71,0,0,1,1,1,1,20220107,$74.80
4656-CAURT,Male,0,No,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$23.95,"$1,713.10",No,72,0,0,1,0,0,0,20220107,$23.95
4657-FWVFY,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$96.35,"$3,915.40",No,41,1,0,1,1,1,3,20211207,$96.35
4658-HCOHW,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$102.80,"$2,110.15",Yes,21,1,1,1,1,1,3,20211117,$102.80
4659-NZRUF,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$95.15,"$1,789.25",Yes,19,1,1,1,1,1,0,20211115,$95.15
4660-IRIBM,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$87.90,"$1,500.50",No,17,0,0,1,1,1,3,20211114,$87.90
4661-NJEUX,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$20.05,$20.05,No,1,0,0,1,0,0,0,20211029,$20.05
4662-EKDPQ,Male,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$62.05,$118.30,Yes,2,0,1,1,1,1,0,20211029,$62.05
4664-NJCMS,Female,0,Yes,No,0,No Phone Service,1,DSL,2,2,2 Year,Bank transfer (automatic),$59.55,"$2,016.30",No,34,1,0,0,1,0,1,20211130,$59.55
4667-OHGKG,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.30,$19.30,Yes,1,0,1,1,0,0,0,20211029,$19.30
4667-QONEA,Female,1,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$74.85,"$4,456.35",No,60,1,0,1,1,1,3,20211226,$74.85
4670-TABXH,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$109.75,"$7,758.90",No,71,0,0,1,1,1,1,20220106,$109.75
4671-LXRDQ,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$45.00,$96.45,Yes,2,0,1,1,1,1,0,20211030,$45.00
4671-VJLCL,Female,0,No,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$79.85,"$4,861.45",No,61,1,0,1,1,1,0,20211227,$79.85
4672-FOTSD,Male,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$67.25,$832.30,No,12,0,0,1,1,1,0,20211109,$67.25
4673-KKSLS,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$87.60,"$2,724.25",No,31,1,0,1,1,1,0,20211128,$87.60
